issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_level_1,category_level_2
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146687,کیا میں بچے کا نام تحلال.. رکھ سکتا ہو اور اسکا معنی کیا ہے ؟,کیا میں بچے کا نام تحلال.. رکھ سکتا ہو اور اسکا معنی کیا ہے ؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: </span>235-156<span dir=""LTR"">/D=</span>3/1438</p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	آپ اپنے بچے کا نام تحلال نہ رکھیں، یہ لفظ ہمیں لغت کی کسی کتاب میں نہیں ملا، بہتر ہے کہ آپ اپنے بچے کا نام انبیاء ، صحابہ او راولیاء کے ناموں میں سے کوئی نام رکھیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146687,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146631,عبداللہ ، عبد الرحمن نام رکھنا اللہ کے نزدیک پسندیدہ ہے,۶/ نومبر ۲۰۱۶ء رات گیارہ بجکر بارہ منٹ پر میرے لڑکے کی پیدائش ہوئی ابھی تک کو ئی نام نہیں رکھ سکا ہوں، باپ کا نام شاہ فیصل اور ماں کا نام روزی (Rozy) ہے، ہم بنیادی طور پر کشمیر سے ہیں، اب آپ حضرات سے درخواست ہے کہ کوئی اچھا نام بتلادیں ، کرم ہوگا۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 332-311/M=3/1438</span></p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	عبداللہ ، عبد الرحمن نام رکھنا اللہ کے نزدیک پسندیدہ ہے ، انبیاء علیہم السلام اور صحابہ کرام کے نام پر نام رکھنا بھی بہتر ہے چند نام یہ ہیں: ابراہیم ، اسماعیل، اسحاق، یعقوب ، ادریس، یوسف، یحییٰ ، سلمان ، طلحہ، حذیفہ، صفوان، حسّان ان میں سے کوئی نام تجویز کرلیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146631,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146609,بیٹی كا ضویا انم نام ركھنا كیسا ہے؟,میری بیٹی کا نام ضویا انم (ZOYA ANUM) ہے،کیا یہ نام درست ہے؟ اور کیا میں یہ نام رکھ سکتاہوں ؟ یا یہ نام بدلنا پڑے گا؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 159-133/N=3/1438</span></p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	تلاش وبسیار جستجو کے باوجود ہمیں کسی ڈکشنری یا معتبر کتاب میں” ضویا انم “ نام نہیں ملا، اور حدیث میں اچھا نام رکھنے کی ترغیب آئی ہے؛ اس لیے آپ اپنی بچی کا کوئی دوسرا اچھا نام رکھ لیں، جیسے:امة اللہ، امة الرحمن، امة الکریم، فاطمہ، عائشہ، خدیجہ، صالحہ، زینب، رقیہ ، ساجدہ، راشدہ اور راضیہ وغیرہ ۔ عن أبی الدرداء قال قال رسول اللہ صلی اللہ علیہ وسلم: تدعون یوم القیامة بأسمائکم وأسماء آبائکم فأحسنوا أسمائکم رواہ أحمد وأبو داود (مشکاة المصابیح، کتاب الآداب، باب الأسامي، ص۴۰۸، ط: مکتبة زکریا دیوبند)۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146609,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146607,نوزائدہ بیٹے کے لیے کچھ نام,براہ کرم، میرے نوزائدہ بیٹے کے لیے کچھ نام تجویز فرمائیں۔ اس کی تاریخ پیدائش ہے ؛۲۸ اکتوبر بروز جمعہ 8;30صبح ، اور میرے خیال میں محرم کی چھبیسویں تاریخ تھی۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 160-134/N=3/1438</span></p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	آپ درج ذیل ناموں سے کوئی نام اپنے بیٹے کا رکھ دیں، اللہ تعالی آپ کے بیٹے کو نیک وصالح بنائیں اور آپ کے لیے اور آپ کی اہلیہ ؛ بلکہ تمام اہل خانہ کے لیے آنکھوں کی ٹھنڈک بنائیں :</p><p dir=""RTL"">
	عبد اللہ، عبد الرحمن،عبد الرحیم، احمد عبد اللہ،محمد عبد اللہ، محمد عبد الرحمن،محمد احمد، محمد ابراہیم، محمد یحییٰ، محمد ابو بکر، محمد عمر، محمد عثمان، محمد انس، محمد فرقان، محمد عفان،محمد فوزان، محمد صالح، محمد مزمل، محمد سلیمان، محمد سلمان، محمد ثوبان، محمد طلحہ، ابو عبیدہ، محمد طاہر،محمد حذیفہ،محمد خالد، محمد معاویہ، محمد شعیب، محمد صادق، محمد ابراہیم اور محمد صالح وغیرہ۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146607,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146583,مسدر کے معنی ؟,براہ کرم، مسدر (Musaddar.) کے معنی بتائیں۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 218-193/N=4/1438</span></p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	مسدر کا لفظ ہمیں کسی عربی ڈکشنری میں نہیں ملا، آپ اپنا نام محمد مدثر رکھ لیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146583,deoband,متفرقات,اسلامی نام
31-Aug-2020,https://darulifta-deoband.com/home/ur/islamic-names/146564,بیٹے کا نام محمد عبدا للہ شریف ركھنا؟,دوسری ولادت کی امید ہے، ان شاء اللہ۔ میں نے اپنے بڑے بیٹے کا نام محمد عبدا للہ شریف رکھاہے۔ (۱) براہ کرم، انبیاء اور صحابہ کے کچھ نام بتائیں۔اور (۲) کیا میں محمد ریان اللہ اور محمد زید اللہ نام رکھ سکتاہوں؟ براہ کرم، معنی کے ساتھ مشورہ دیں۔ جزاک اللہ,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: </span>245-228<span dir=""LTR"">/M=</span>2/1438</p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	(۱) چند انبیاء کرام او رصحابہ عظام کے اسماء یہ ہیں: ابراہیم ، اسماعیل، شعیب ، اسحاق، یعقوب، یوسف، نوح ، لوط ، ہود، شمویل، ادریس، یحيٰ (علیہم السلام) صحابہ کے نام: حسّان ، صفوان، ذکوان، حذیفہ، خالد، طلحہ، سلمان، معاویہ، جعفر، بلال، عمار، حسن ، حسین، (رضی اللہ عنہم) ۔</p><p dir=""RTL"">
	(۲) محمد ریان اللہ اور محمد زید اللہ نام رکھ سکتے ہیں۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146564,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146551,گل ریزنام کیسا ہے ؟,گل ریز (GULREZ) یہ نام کیسا ہے اور اس کے کیا معنی ہے؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: </span>249-230<span dir=""LTR"">/M=</span>2/1438</p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	گل ریز نام رکھ سکتے ہیں۔ معنی: پھول بکھیرنے والا۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146551,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146546,اسکول کا نام دار ارقم رکھنا؟,دار ارقم نام سکول کا رکھنا کیسا ہے جو علماء دیوبند کے زیر نگرانی ہو؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 236-179/L=2/1438</span></p><p dir=""RTL"">
	”دارِ اَرقم“ وہ جگہ تھی جہاں ابتدائے اسلام میں مسلمان کفار کی اذیت سے بچنے اور اطمینان سے اللہ کی عبادت کے لیے جمع ہوتے تھے یہیں سے تبلیغ کا کام بھی ہوتا تھا اس مناسبت سے اگر اسکول کا نام دارِ اَرقم رکھا جائے تو مضایقہ نہیں بشرطیکہ تعلیم و ماحول پر اسلامی اثر بھی ہو ورنہ محض نام رکھنے کے کوئی معنی نہ ہوں گے بلکہ ایک درجہ میں یہ نام کے ساتھ مذاق ہو جائے گا۔&nbsp;</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146546,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146500,محمد ذھیب ارحان نام ركھنا؟,"امید ہے کہ آپ مزاج بخیر ہوں گے ۔دیگر عرض یہ ہے کہ ہمارے ہاں پوتے کا نام \""محمد ذھیب ارحان\"" رکھا گیا ہے ۔براہ کرم اس کا معنی اور ترجمہ ارسال فرمائیں۔عین نوازش ہوگی۔","<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: </span>212-140<span dir=""LTR"">/D=</span>2/1438</p><p dir=""RTL"">
	&nbsp;</p><p dir=""RTL"">
	”ذھیب“ کا معنی ہے سونے کا بنا ہوا، سنہرا۔ اور ”ارحان“ کا معنی کسی لغت کی کتاب میں ہمیں نہیں ملا، اگر یہ نام بدلنے میں کو ئی حرج نہ ہو تو صحابہٴ کرام یا بزرگانِ دین کے ناموں میں سے کوئی نام رکھ دیا جائے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146500,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/146435,میرا نام روہی حبیب ہے، کیا یہ نام صحیح ہے؟,میرا نام روہی حبیب (Ruhi habeeb) ہے، کیا یہ نام صحیح ہے؟ اور میرے نام کے معنی بتادیں اور اگر یہ نام درست نہیں ہے تو کوئی بہتر نام بتادیں۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p align=""left"" dir=""RTL"">
	<span dir=""LTR"">Fatwa ID: 234-575/H=6/1438</span></p><p align=""left"" dir=""RTL"">
	روحی حبیب کے بجائے ریحانہٴ حبیب تجویز کرلیں تو بہتر ہے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",146435,deoband,متفرقات,اسلامی نام
