issued_at,link,title,question,answer,fatwa_number,dar_ul_ifta,category_level_1,category_level_2
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158938,أروی نام ركھنا كیسا ہے؟,میرا سوال یہ ہے کہ نام “أروی” کا صحیح تلفظ کیا ہے ؟ اور اس کے معنی کیا ہے ؟ جزاک اللہ خیرا کثیرا,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:632-596/sd=6/1439</span></p><p dir=""RTL"">
	&nbsp;اروی راء کے سکون اور واوٴ مقصور کے ساتھ ، یہ اسم جمع ہے اس کے معنی ہیں : پہاڑی بکری ۔( القاموس المحیط ، المعجم الوسیط )&nbsp;</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158938,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158681,شاہ زیب نام رکھنا,میں نے اپنے لڑکے کا نام شاہ زیب رکھا ہے برائے مہربانی اس کا مطلب بتائیں کہ یہ نام مناسب ہے یا نہیں؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa: 537-475/D=5/1439</span></p><p dir=""RTL"">
	شاہ زیب کے معنی بادشاہ کی رونق۔ بادشاہ کے لیے باعث زینت۔ معنی کے اعتبار سے لڑکے کا نام رکھنے میں حرج نہیں۔</p><p dir=""RTL"">
	&nbsp;لیکن زیادہ بہتر وہ نام ہوتے ہیں جو انبیاء کرام حضرات صحابہ اور آنحضرت صلی اللہ علیہ وسلم کے صاحبزادوں کے نام تھے، ان میں کوئی نام چن لینا زیادہ بہتر ہوتا ہے، جیسے یحییٰ، شیث، حذیفہ، حنظلہ، زبیر، قاسم، طیب۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158681,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158589,صابیہ نام رکھنا کیساہے ؟,صابیہ نام رکھنا کیساہے ؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:503-403/sd=5/1439</span></p><p dir=""RTL"">
	صابیة نام رکھنا صحیح ہے ، اس کے معنی ہیں :دلچسپی لینے والی، مائل ہونے والی۔ ( القاموس الوحید )&nbsp;</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158589,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158493,ذوہان كا كیا معنی ہے اور یہ نام ركھنا كیسا ہے؟,"میرا ایک بھتیجا ہواہے، اور ہم سب قرآن وحدیث کی روشنی میں کچھ نام تلاش کررہے ہیں، مجھے کسی نے یہ نام بتایاہے، ذوہان(""ZOHAAN"" ) جس کے معنی ہے، اللہ کا تحفہ، ہم سب گھروالوں کو یہ نام بہت پسند آیاہے۔ براہ کرم، بتائیں کہ ذوہان نام کیساہے؟ اور اس کا معنی کیاہے؟نیز عربی اور اردو میں اس نام کی صحیح اسپیلنگ بھی بتائیں ۔ اور کیا ہم یہ نام رکھیں؟","<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa: 547-509/sd=6/1439</span></p><p dir=""RTL"">
	&nbsp;ذوہان کا لفظ ہمیں لغت کی کتابوں میں نہیں ملا ، آپ صحابہ کرا م یا تابعین اولیاء اللہ کے ناموں میں سے کوئی نام رکھ لیں ، مثلا : حسن ، معاویہ ، علی ، طلحہ ، سعید، سعد، اخنس، ایاس، اوس، بشر، تمیم، حمزہ، حارث، حبیب، خباب، ذکوان، سہیل، صہیب، صفوان ، طفیل، عیاض، عاصم، عائد، عقبہ، قیس، قتادہ، کعب، مقداد، واقد، وغیرہ ۔&nbsp;</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158493,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158478,نمل نام کیسا ہے ؟,نمل نام کیسا ہے ؟ اور اس کا مطلب کیا ہے ؟کیا بچی کا نام نمل رکھ سکتے ہیں؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa: 534-487/M=5/1439</span></p><p dir=""RTL"">
	”نمل“ کے معنی ہیں ”چیونٹیاں“ نَمْلَةٌ ایک چیونٹی کو کہتے ہیں، بچی کا نام ”نمل“ ناجائز تو نہیں لیکن اس کے بجائے دوسرا بامعنی نام تجویز کرلینا مناسب ہے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158478,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158415,,,"<p>بسم الله الرحمن الرحيم</p><p> </p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158415,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158396,لڑکے کا نام ام شاہ زیب رکھنا؟,میں نے اپنے لڑکے کا ام شاہ زیب رکھا ہے ، یہ نام کے معنی بتائیں ، پیدائش کی تاریخ اوروقت 25.10.2017 3:45PM والد کا نام :عتیق الرحمان والدا کا نام :نصرت یہ نام مناسب نہیں ہے تو مناسب نام بتائیں۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:492-399/sd=5/1439</span></p><p dir=""RTL"">
	لڑکے کا نام ام شاہ زیب مناسب نہیں ہے ، ام کے معنی ماں کے آتے ہیں، آپ صحابہ کرام یا اولیاء کے ناموں میں سے کوئی نام رکھ لیں ، مثلا: عدی، عمر، نعمان، خالد، وغیرہ ۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158396,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158341,کیا میں بیٹے کا نام ”صیف الوارث“ رکھ سکتا ہوں ؟,میرا نام محمد علی وارث ہے ، کیا میں بیٹے کا نام ”صیف الوارث“ رکھ سکتا ہوں ؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:</span>521-466<span dir=""LTR"">/M=</span>5/1439</p><p dir=""RTL"">
	بیٹے کا نام ”صیف الوارث“ موزوں نہیں، نام ایسا با معنی رکھا جائے جس کا بچے پر اچہا اثر مرتب ہو، مذکورہ نام کی جگہ کوئی دوسرا نام تجویز کرلیا جائے، حدیث میں ہے کہ اللہ تعالیٰ کے نزدیک تمام ناموں میں سب سے محبوب نام، عبداللہ، عبدالرحمن ہیں، اس لیے اچھا یہ ہے کہ اللہ کے ناموں میں سے کسی نام کے ساتھ عبد لگاکر رکھ لیا جائے یا صحابہ وصلحاء کے نام پر نام رکھ لیا جائے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158341,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158317,شاہ کمال نام رکھنا؟,حضرت، میرا نام شاہ کمال ہے اور شاہ بادشاہ کو کہتے ہیں اور کمال تو کمال کو، تو کیا ایسا نام رکھنا اسلامی لحاظ سے درست ہے؟,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:432-367/sd=5/1439</span></p><p dir=""RTL"">
	شاہ کمال نام رکھنا ناجائز تو نہیں ہے ؛ لیکن اس میں ایک گونہ دعوی کا پہلو نکلتا ہے ، اس لیے اگر آپ بدلنا چاہیں، تو آپ کو اختیار ہے ،صحابہ ، تابعین یا اولیاء کے ناموں میں سے کوئی نام منتخب کیا جاسکتا ہے ۔مستفاد : فتاوی عثمانی : ۲۸۳/۱۔&nbsp;</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158317,deoband,متفرقات,اسلامی نام
01-Sep-2020,https://darulifta-deoband.com/home/ur/islamic-names/158312,سعد ابی وقاص نام رکھنا کیسا ہے؟,سعد ابی وقاص نام کا مطلب بتائیں۔,"<p>بسم الله الرحمن الرحيم</p><p> </p><p dir=""RTL"">
	<span dir=""LTR"">Fatwa:580-450/SN=5/1439</span></p><p dir=""RTL"">
	”سعد“ کے معنی ہیں نیک بخت، حضرت سعد ایک برگزید صحابی گذرے ہیں، کتب حدیث میں آپ کے فضائل وارد ہوئے ہیں، عشرہ مبشرہ میں بھی آپ کا شمار ہوتا ہے، حضرت ”سعد“ کے والد کی کنیت ”ابووقاص“ تھی اور ان کا نام مالک بن وہیب تھا، بعض ائمہٴ رجال نے ذکر کیا ہے کہ یہ (حضرت سعد کے والد) بھی مشرف بہ اسلام ہوگئے تھے اور انھوں نے حبشہ کی طرف ہجرت کی تھی۔ (دیکھیں: سیر اعلام النبلاء: ۳/ ۶۶، اسد الغابہ: ۵/ ۵۱) باقی ”وقاص“ نام کے متعدد صحابہٴ کرام گذرے ہیں، بہرحال ”سعد ابی وقاص“ اچھا نام ہے۔</p><p></p><br><span style=""font-size:1.2em"">
								<p><strong>واللہ تعالیٰ اعلم</strong></p>
								<br class=""clear"">
								<p><strong>دارالافتاء،</strong><br>دارالعلوم دیوبند</p>
							</span>",158312,deoband,متفرقات,اسلامی نام
